index,flux_id,date,plot,surface,collar_notes,collar_location_notes,analyzer_id,chamber_id,soil_temp_c,water_temp_c,water_depth_cm,start_time,end_time,temp_start,temp_end,pressure_start,pressure_end,rh_start,rh_end,pneumatophore_count,notes_1,notes_2,...24,...25,...26,...27,...28,...29,datetime,date_only,air_temp,temp_source,date_parsed,year,month,time_period,Diameter_cm,Height_cm,Chamber_Volume_cm3,Chamber_Volume_L,Offset_cm,Collar_Volume_cm3,Collar_Volume_L,Chamber+Collar_Volume_L,Ground_Surface_Area_cm2,analyzer_cell_volume_cm3,tubing_volume_cm3,filter_volume_cm3,chamber_volume_L,chamber_volume_cm3,surface_area_cm2,analyzer_cell_volume_L,tubing_volume_L,filter_volume_L,total_system_volume_cm3,total_system_volume_L
165,45005_MI_Soil_165,3/20/23,MI,Soil,50% biocurst,25°55.9037 / 81°39.7116,LGR3,1 ft soil,21.7,NA,0,14:11:00,14:13:00,24.5,27.9,1022.5,1022.6,48,68.3,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-20T14:11:00Z,2023-03-20,26.8,Tree same-day,2023-03-20,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
166,45005_MI_Soil_166,3/20/23,MI,Soil,10% biocrust,25°55.9032 / 81°39.7103,LGR3,1 ft soil,21.9,NA,0,14:16:00,14:18:00,25.2,28.4,1022.4,1022.6,52.1,66.3,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-20T14:16:00Z,2023-03-20,26.8,Tree 30min,2023-03-20,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
167,45005_MI_Soil_167,3/20/23,MI,Soil,5 PO biocrust,25°55.9010 / 81°39.7161,LGR3,1 ft soil,21.2,NA,0,14:21:30,14:23:30,25.9,28.4,1022.5,1022.6,44.4,63.3,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-20T14:21:30Z,2023-03-20,26.8,Tree 30min,2023-03-20,2023,03,March_2023,23.5,30.5,13214.7,13.2,-2,-867.5,-0.87,12.3,433.7,70,29,849,12.3,12300,433.7,0.07,0.029,0.849,13248,13.248
168,45007_BL60_Water_168,3/22/23,BL60,Water,1,NA,LGR3,Floating 8 in,23.9,NA,NA,15:08:30,15:10:30,NA,NA,NA,NA,NA,NA,3,3 pneum,pneum = pneumatosphere,NA,NA,NA,NA,NA,NA,2023-03-22T15:08:30Z,2023-03-22,26.7,Weather station,2023-03-22,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
169,45007_BL60_Water_169,3/22/23,BL60,Water,2,NA,LGR3,Floating 8 in,24.3,NA,NA,15:13:30,15:15:30,NA,NA,NA,NA,NA,NA,0,NA,RDA & FMA,NA,NA,NA,NA,NA,NA,2023-03-22T15:13:30Z,2023-03-22,26.7,Weather station,2023-03-22,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
170,45007_BL60_Water_170,3/22/23,BL60,Water,3,NA,LGR3,Floating 8 in,24.7,NA,NA,15:18:30,15:20:30,NA,NA,NA,NA,NA,NA,0,NA,LGR3 time = 15:20,NA,NA,NA,NA,NA,NA,2023-03-22T15:18:30Z,2023-03-22,26.7,Weather station,2023-03-22,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
171,45007_BL60_Water_171,3/22/23,BL60,Water,4,NA,LGR3,Floating 8 in,24.1,NA,NA,15:23:00,15:25:00,NA,NA,NA,NA,NA,NA,0,NA,Real time = 15: 16,NA,NA,NA,NA,NA,NA,2023-03-22T15:23:00Z,2023-03-22,26.7,Weather station,2023-03-22,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
172,45007_BL60_Water_172,3/22/23,BL60,Water,5,NA,LGR3,Floating 8 in,24.5,NA,NA,15:28:30,15:30:30,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-22T15:28:30Z,2023-03-22,26.7,Weather station,2023-03-22,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
173,45007_BL60_Water_173,3/22/23,BL60,Water,6,NA,LGR3,Floating 8 in,24,NA,NA,15:35:00,15:37:00,NA,NA,NA,NA,NA,NA,5,5 pneum,NA,NA,NA,NA,NA,NA,NA,2023-03-22T15:35:00Z,2023-03-22,26.7,Weather station,2023-03-22,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
174,45007_BL60_Water_174,3/22/23,BL60,Water,7,NA,LGR3,Floating 8 in,24,NA,NA,15:41:30,15:42:30,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-03-22T15:41:30Z,2023-03-22,26.7,Weather station,2023-03-22,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
175,45007_BL60_Water_175,3/22/23,BL60,Water,8,NA,LGR3,Floating 8 in,24.1,NA,NA,15:47:30,15:49:30,NA,NA,NA,NA,NA,NA,1,1 pneum,NA,NA,NA,NA,NA,NA,NA,2023-03-22T15:47:30Z,2023-03-22,26.7,Weather station,2023-03-22,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
176,45007_BL60_Water_176,3/22/23,BL60,Water,9,NA,LGR3,Floating 8 in,24.1,NA,NA,15:53:30,15:55:30,NA,NA,NA,NA,NA,NA,3,3 pneum,NA,NA,NA,NA,NA,NA,NA,2023-03-22T15:53:30Z,2023-03-22,26.7,Weather station,2023-03-22,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
177,45007_BL60_Water_177,3/22/23,BL60,Water,10,NA,LGR3,Floating 8 in,24.6,NA,NA,16:00:00,16:02:00,NA,NA,NA,NA,NA,NA,3,3 pneum,NA,NA,NA,NA,NA,NA,NA,2023-03-22T16:00:00Z,2023-03-22,28.3,Weather station,2023-03-22,2023,03,March_2023,19.38,9.68,1905.7,1.91,2.54,463.3,0.46,3.37,324.3,70,29,849,3.37,3370,324.3,0.07,0.029,0.849,4318,4.318
