flux_id,index,plot,date,start_time,end_time,measurement_type,component,analyzer_source,data_source,species,status,height,height_corrected,diameter,lenticels,above,chamber_class,surface_type,collar_id,collar_location,chamber_id,pneumatophore_count,collar_offset_cm,collar_volume_cm3,air_temp,stem_temp,soil_temp,water_temp,water_depth,pressure_start,rh_start,chamber_volume_cm3,surface_area_cm2,total_system_volume_cm3,total_system_volume_L,analyzer_cell_volume_cm3,tubing_volume_cm3,CH4_best.flux,CH4_model,CH4_quality.check,CH4_flux_status,CH4_below_MDF,CH4_flagged,CH4_SNR,CH4_LM.flux,CH4_LM.SE,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.SE,CH4_HM.r2,CH4_MDF,CH4_prec,CH4_nb.obs,CH4_flux.term,CH4_LM.diagnose,CH4_HM.diagnose,CH4_LM.score,CH4_HM.score,CH4_g.fact,CH4_k.ratio.lim,CH4_MDF.lim,CH4_warn.nb.obs,CO2_best.flux,CO2_model,CO2_quality.check,CO2_flux_status,CO2_below_MDF,CO2_flagged,CO2_SNR,CO2_LM.flux,CO2_LM.SE,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.SE,CO2_HM.r2,CO2_MDF,CO2_prec,CO2_nb.obs,CO2_flux.term,CO2_LM.diagnose,CO2_HM.diagnose,CO2_LM.score,CO2_HM.score,CO2_g.fact,CO2_k.ratio.lim,CO2_MDF.lim,CO2_warn.nb.obs,year,month,month_year,season,disturbance_level,pneumatophore_density,flux_status,notes,source_file,CH4_ebull_flux,CH4_diffusive_flux,CH4_ebullitive_fraction,CH4_n_ebull_events,ebullition_reprocessed
LGR2_2022-10-23_CP40_P10,LGR2_2022-10-23_CP40_P10,CP40,2022-10-23,13:16:22,13:23:53,surface,water,LGR2,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,134.66414967051787,LM,SE | g-fact. > 2 | Intercept (HM),valid,FALSE,FALSE,NA,111.24953583336256,NA,0.9507174964394056,3.8672484343499635e-263,223.1171770435947,NA,0.9868377216615716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,10,2022-10,wet,ghost,NA,valid,additional trace from ebullition reprocessing,NA,23.414613837155308,111.24953583336256,0.17387414463644357,10,TRUE
LGR2_2022-10-23_CP40_P11,LGR2_2022-10-23_CP40_P11,CP40,2022-10-23,13:27:16,13:33:29,surface,water,LGR2,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,115.5687409547534,HM,NA,valid,FALSE,FALSE,NA,96.33895460594827,NA,0.9976194998905568,0,115.5687409547534,NA,0.9999166670358935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,10,2022-10,wet,ghost,NA,valid,additional trace from ebullition reprocessing,NA,0,115.5687409547534,0,0,TRUE
LGR2_2022-10-23_CP40_P16,LGR2_2022-10-23_CP40_P16,CP40,2022-10-23,14:21:59,14:29:35,surface,water,LGR2,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,31.83281239105833,LM,RMSE | MAE | SE | AICc,valid,FALSE,FALSE,NA,31.83281239105833,NA,0.9993508199233776,0,32.298371295330384,NA,0.999313531046225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,10,2022-10,wet,ghost,NA,valid,additional trace from ebullition reprocessing,NA,0,31.83281239105833,0,0,TRUE
LGR2_2022-10-23_CP40_P19,LGR2_2022-10-23_CP40_P19,CP40,2022-10-23,15:02:35,15:07:08,surface,water,LGR2,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,24.394826464026455,HM,SE | Intercept,valid,FALSE,FALSE,NA,18.91662137084336,NA,0.9793939180143844,5.941819536476205e-197,24.394826464026455,NA,0.9841676581869064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,10,2022-10,wet,ghost,NA,valid,additional trace from ebullition reprocessing,NA,0,24.394826464026455,0,0,TRUE
LGR2_2023-03-11_SRS6_P13,LGR2_2023-03-11_SRS6_P13,SRS6,2023-03-11,13:24:06,13:28:28,surface,water,LGR2,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,1.3684303441420484,HM,AICc,valid,FALSE,FALSE,NA,1.3460019767142235,NA,0.9923681337493072,4.6161235553673206e-234,1.3684303441420484,NA,0.9923482659111807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,2023-03,dry,healthy,NA,valid,additional trace from ebullition reprocessing,NA,0,1.3684303441420484,0,0,TRUE
LGR2_2023-03-11_SRS6_P18,LGR2_2023-03-11_SRS6_P18,SRS6,2023-03-11,14:19:20,14:28:43,surface,water,LGR2,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,0.5239621775727321,LM,SE | g-fact. > 2 | Intercept,valid,FALSE,FALSE,NA,0.5239621775727321,NA,0.7849344536117739,1.5107421166346751e-176,2.106290409561758,NA,0.8797525851541587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,2023-03,dry,healthy,NA,valid,additional trace from ebullition reprocessing,NA,0,0.5239621775727321,0,0,TRUE
LGR2_2023-03-11_SRS6_P20,LGR2_2023-03-11_SRS6_P20,SRS6,2023-03-11,14:39:03,14:44:17,surface,water,LGR2,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,0.919774689822848,HM,MAE | AICc,valid,FALSE,FALSE,NA,0.8984481533014248,NA,0.953401037913748,2.3818954965626165e-183,0.919774689822848,NA,0.9534363674260596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,2023-03,dry,healthy,NA,valid,additional trace from ebullition reprocessing,NA,0,0.919774689822848,0,0,TRUE
LGR3_2023-03-12_SRS5_P23,LGR3_2023-03-12_SRS5_P23,SRS5,2023-03-12,15:12:32,15:20:01,surface,water,LGR3,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,0.14270030813445522,LM,SE | g-fact. > 2 | Intercept (LM),valid,FALSE,FALSE,NA,0.14270030813445522,NA,0.5687674664844047,9.592821936931026e-77,0.4283925421702741,NA,0.6201488989751471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,2023-03,dry,healthy,NA,valid,additional trace from ebullition reprocessing,NA,0,0.14270030813445522,0,0,TRUE
LGR3_2023-03-15_CP40_P23,LGR3_2023-03-15_CP40_P23,CP40,2023-03-15,14:42:58,14:49:31,surface,water,LGR3,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,7.811210970965024,HM,SE,valid,FALSE,FALSE,NA,6.890151235620599,NA,0.9949508022957716,0,7.811210970965024,NA,0.9960607251544694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,3,2023-03,dry,ghost,NA,valid,additional trace from ebullition reprocessing,NA,0,7.811210970965024,0,0,TRUE
Picarro_2022-10-18_FLM30_P01,Picarro_2022-10-18_FLM30_P01,FLM30,2022-10-18,08:49:30,08:54:45,surface,water,Picarro,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,35.220072652907795,HM,SE,valid,FALSE,FALSE,NA,22.863055358926363,NA,0.9812465128764236,1.2342012141645576e-99,35.220072652907795,NA,0.9959997990351144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,10,2022-10,wet,ghost,NA,valid,additional trace from ebullition reprocessing,NA,0,35.220072652907795,0,0,TRUE
Picarro_2022-10-18_FLM30_P03,Picarro_2022-10-18_FLM30_P03,FLM30,2022-10-18,09:06:11,09:14:13,surface,water,Picarro,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,9.743479869596966,LM,RMSE | SE | AICc,valid,FALSE,FALSE,NA,9.743479869596966,NA,0.9870361617440226,2.7492090360016286e-150,9.900358255317729,NA,0.9870122943198498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,10,2022-10,wet,ghost,NA,valid,additional trace from ebullition reprocessing,NA,0,9.743479869596966,0,0,TRUE
Picarro_2022-10-18_FLM30_P08,Picarro_2022-10-18_FLM30_P08,FLM30,2022-10-18,11:57:20,11:59:22,surface,water,Picarro,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,31.533334146495903,HM,SE | AICc | Intercept | nb.obs,valid,FALSE,FALSE,NA,10.543082264936974,NA,0.46017051645100193,0.01857237653538165,10.53849558789824,NA,0.45998169394712074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,10,2022-10,wet,ghost,NA,valid,additional trace from ebullition reprocessing,NA,20.99483855859766,10.53849558789824,0.6657982457884392,2,TRUE
Picarro_2022-10-25_BL60_P02,Picarro_2022-10-25_BL60_P02,BL60,2022-10-25,11:01:32,11:03:35,surface,water,Picarro,ebullition_reprocessing,NA,NA,NA,NA,NA,NA,NA,NA,water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3370,324.3,4318,4.318,70,29,114.2547927024784,HM,SE,valid,FALSE,FALSE,NA,73.23920921892858,NA,0.981387650916494,5.520959521809582e-26,99.3741729779264,NA,0.9887854336714874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,10,2022-10,wet,regenerating,NA,valid,additional trace from ebullition reprocessing,NA,14.880619724552004,99.3741729779264,0.1302406610049297,2,TRUE
